subj,trial,id,f1_l,f2_l,f3_l,f1_r,f2_r,f3_r,resp,rt,n,nd,nc,critical,train
s103,45,71,1,1,0,1,0,0,0.500694277,3.0943,2,1,1,FALSE,TRUE
s103,46,52,1,1,1,0,0,0,0.000791914,3.8912,3,3,0,FALSE,FALSE
s103,47,45,0,0,1,1,1,1,0.161316134,3.0365,3,2,1,FALSE,TRUE
s103,48,28,0,0,0,0,1,0,0.509026008,2.9117,2,1,1,FALSE,TRUE
s103,49,68,0,1,1,0,1,0,0.874510197,2.8981,3,1,2,FALSE,TRUE
s103,50,41,0,0,1,1,0,0,0.00023645,4.494,2,2,0,FALSE,FALSE
s103,51,88,0,1,0,0,1,0,0.998930324,3.2715,2,0,2,FALSE,FALSE
s103,52,77,1,1,0,1,1,0,0.997819396,5.4749,2,0,2,FALSE,FALSE
s103,53,46,0,0,1,0,1,1,0.780084212,2.5528,3,1,2,FALSE,TRUE
s103,54,43,0,0,1,1,0,1,0.62011538,3.1627,2,1,1,TRUE,TRUE
s103,55,87,0,1,0,1,1,0,0.526244859,3.7735,2,1,1,TRUE,TRUE
s103,56,31,1,0,1,1,0,0,0.801746546,2.7938,2,1,1,FALSE,TRUE
s103,57,84,0,1,0,0,0,1,0.556239001,3.8259,3,2,1,FALSE,TRUE
s103,58,61,0,1,1,1,0,0,0.002458268,2.8429,3,3,0,FALSE,FALSE
s103,59,64,0,1,1,0,0,1,0.77841782,4.724,3,1,2,FALSE,TRUE
s103,60,62,0,1,1,0,0,0,0.467367427,2.709,3,2,1,FALSE,TRUE
s103,61,67,0,1,1,1,1,0,0.26407385,6.0079,3,2,1,FALSE,TRUE
s103,62,56,1,1,1,0,1,1,0.721762168,3.8129,3,1,2,TRUE,TRUE
s103,63,86,0,1,0,0,1,1,0.803412938,3.8963,3,1,2,FALSE,TRUE
s103,64,21,0,0,0,1,0,0,0.003569158,4.155,1,1,0,TRUE,FALSE
s103,65,16,1,0,0,0,1,1,0.003569158,1.6406,3,3,0,FALSE,FALSE
s103,66,23,0,0,0,1,0,1,0.003569158,1.9108,2,2,0,FALSE,FALSE
s103,67,63,0,1,1,1,0,1,0.232413316,3.53,3,2,1,FALSE,TRUE
s103,68,62,0,1,1,0,0,0,0.197975615,4.0031,3,2,1,FALSE,TRUE
s103,69,75,1,1,0,1,1,1,0.80507933,4.4261,3,1,2,FALSE,TRUE
s103,70,53,1,1,1,1,0,1,0.795636747,6.2862,3,1,2,FALSE,TRUE
s103,71,43,0,0,1,1,0,1,0.504582372,5.3617,2,1,1,TRUE,TRUE
s103,72,44,0,0,1,0,0,1,0.999485788,3.0696,2,0,2,FALSE,FALSE
s103,73,14,1,0,0,0,0,1,0.005235473,2.7219,2,2,0,FALSE,FALSE
s103,74,37,1,0,1,1,1,0,0.30184426,3.603,3,2,1,FALSE,TRUE
s103,75,36,1,0,1,0,1,1,0.217416246,4.2701,3,2,1,FALSE,TRUE
s103,76,26,0,0,0,0,1,1,0.176868669,4.7242,3,2,1,FALSE,TRUE
s103,77,84,0,1,0,0,0,1,0.29462338,3.9834,3,2,1,FALSE,TRUE
s103,78,57,1,1,1,1,1,0,0.339059205,17.6598,3,1,2,FALSE,TRUE
s103,79,21,0,0,0,1,0,0,0.00134734,3.4744,1,1,0,TRUE,FALSE
s103,80,85,0,1,0,1,1,1,0.21574993,3.1927,3,2,1,FALSE,TRUE
s103,81,74,1,1,0,0,0,1,0.010234497,14.7358,3,3,0,FALSE,FALSE
s103,82,86,0,1,0,0,1,1,0.75453363,3.0955,3,1,2,FALSE,TRUE
s103,83,55,1,1,1,1,1,1,0.99837486,8.824,3,0,3,FALSE,FALSE
s103,84,54,1,1,1,0,0,1,0.223526197,5.2835,3,2,1,FALSE,TRUE
s103,85,27,0,0,0,1,1,0,0.159649742,1.9665,2,2,0,FALSE,FALSE
s103,86,22,0,0,0,0,0,0,0.997819396,4.3232,1,0,1,FALSE,FALSE
s103,87,77,1,1,0,1,1,0,0.997819396,1.6588,2,0,2,FALSE,FALSE
s103,88,56,1,1,1,0,1,1,0.749534606,4.4265,3,1,2,TRUE,TRUE
s103,89,65,0,1,1,1,1,1,0.75175631,4.4169,3,1,2,TRUE,TRUE
s103,90,32,1,0,1,0,0,0,0.008568181,4.0262,2,2,0,FALSE,FALSE
s103,91,24,0,0,0,0,0,1,0.531799346,2.8809,2,1,1,FALSE,TRUE
s103,92,25,0,0,0,1,1,1,0.003569158,9.2073,3,3,0,FALSE,FALSE
s103,93,35,1,0,1,1,1,1,0.734537535,4.6297,3,1,2,FALSE,TRUE
s103,94,38,1,0,1,0,1,0,0.166870622,3.0919,3,3,0,FALSE,FALSE
s103,95,12,1,0,0,0,0,0,0.000791914,16.8155,1,1,0,TRUE,FALSE
s103,96,48,0,0,1,0,1,0,0.172980497,10.1644,3,2,1,FALSE,TRUE
s103,97,73,1,1,0,1,0,1,0.524578467,4.591,3,2,1,FALSE,TRUE
s103,98,81,0,1,0,1,0,0,0.00134734,10.2125,2,2,0,FALSE,FALSE
s103,99,15,1,0,0,1,1,1,0.511803252,2.589,3,2,1,FALSE,TRUE
s103,100,47,0,0,1,1,1,0,0.001902804,5.587,3,3,0,FALSE,FALSE
s103,101,45,0,0,1,1,1,1,0.190199348,3.1899,3,2,1,FALSE,TRUE
s103,102,58,1,1,1,0,1,0,0.214083614,5.1021,3,2,1,FALSE,TRUE
s103,103,17,1,0,0,1,1,0,0.487918986,2.6191,2,1,1,FALSE,TRUE
s103,104,31,1,0,1,1,0,0,0.491807157,1.97,2,1,1,FALSE,TRUE
s103,105,41,0,0,1,1,0,0,0.000791914,4.6335,2,2,0,FALSE,FALSE
s103,106,78,1,1,0,0,1,0,0.518468591,2.8742,2,1,1,TRUE,TRUE
s103,107,68,0,1,1,0,1,0,0.790082259,2.7574,3,1,2,FALSE,TRUE
s103,108,71,1,1,0,1,0,0,0.776195964,3.8698,2,1,1,FALSE,TRUE
s103,109,76,1,1,0,0,1,1,0.479031866,3.4605,3,2,1,FALSE,TRUE
s103,110,34,1,0,1,0,0,1,0.222415269,3.6362,2,1,1,TRUE,TRUE
s103,111,64,0,1,1,0,0,1,0.501805205,5.6146,3,1,2,FALSE,TRUE
s103,112,66,0,1,1,0,1,1,0.997819396,10.8697,3,0,3,FALSE,FALSE
s103,113,83,0,1,0,1,0,1,0.003569158,5.4804,3,3,0,FALSE,FALSE
s103,114,52,1,1,1,0,0,0,0.003569158,11.9863,3,3,0,FALSE,FALSE
s103,115,46,0,0,1,0,1,1,0.506804228,3.2102,3,1,2,FALSE,TRUE
s103,116,18,1,0,0,0,1,0,0.000791914,12.254,2,2,0,FALSE,FALSE
s103,117,88,0,1,0,0,1,0,0.997263932,4.4245,2,0,2,FALSE,FALSE
s103,118,87,0,1,0,1,1,0,0.776195964,2.6243,2,1,1,TRUE,TRUE
s103,119,42,0,0,1,0,0,0,0.780084212,2.8917,2,1,1,FALSE,TRUE
s103,120,67,0,1,1,1,1,0,0.521801299,3.1427,3,2,1,FALSE,TRUE
s103,121,28,0,0,0,0,1,0,0.737314703,2.5021,2,1,1,FALSE,TRUE
s103,122,33,1,0,1,1,0,1,0.996708468,2.2747,2,0,2,FALSE,FALSE
s103,123,51,1,1,1,1,0,0,0.490140765,3.0554,3,2,1,FALSE,TRUE
s103,124,61,0,1,1,1,0,0,0.002458268,4.3561,3,3,0,FALSE,FALSE
s103,125,72,1,1,0,0,0,0,0.002458268,1.7762,2,2,0,FALSE,FALSE
s103,126,11,1,0,0,1,0,0,0.996153004,2.6293,1,0,1,FALSE,FALSE
s103,127,82,0,1,0,0,0,0,0.768975237,3.5162,2,1,1,FALSE,TRUE
s103,128,13,1,0,0,1,0,1,0.70176615,2.5106,2,1,1,FALSE,TRUE
s104,1,28,0,0,0,0,1,0,0.788000031,2.5523,2,1,1,FALSE,TRUE
s104,2,61,0,1,1,1,0,0,0.01,3.0655,3,3,0,FALSE,FALSE
s104,3,25,0,0,0,1,1,1,0.015,2.2837,3,3,0,FALSE,FALSE
s104,4,18,1,0,0,0,1,0,0.015,2.2147,2,2,0,FALSE,FALSE
s104,5,66,0,1,1,0,1,1,0.996999969,3.1981,3,0,3,FALSE,FALSE
s104,6,52,1,1,1,0,0,0,0.144000015,3.3839,3,3,0,FALSE,FALSE
s104,7,88,0,1,0,0,1,0,0.995,3.7649,2,0,2,FALSE,FALSE
s104,8,15,1,0,0,1,1,1,0.76,4.3844,3,2,1,FALSE,TRUE
s104,9,22,0,0,0,0,0,0,0.996999969,2.2498,1,0,1,FALSE,FALSE
s104,10,24,0,0,0,0,0,1,0.929000092,2.1565,2,1,1,FALSE,TRUE
s104,11,23,0,0,0,1,0,1,0.014000015,2.5026,2,2,0,FALSE,FALSE
s104,12,17,1,0,0,1,1,0,0.883000031,2.477,2,1,1,FALSE,TRUE
s104,13,86,0,1,0,0,1,1,0.846000061,2.2268,3,1,2,FALSE,TRUE
s104,14,34,1,0,1,0,0,1,0.505999985,2.9343,2,1,1,TRUE,TRUE
s104,15,73,1,1,0,1,0,1,0.765999985,2.9719,3,2,1,FALSE,TRUE
s104,16,55,1,1,1,1,1,1,0.994000092,2.168,3,0,3,FALSE,FALSE
s104,17,48,0,0,1,0,1,0,0.919000092,1.9521,3,2,1,FALSE,TRUE
s104,18,85,0,1,0,1,1,1,0.535,4.3876,3,2,1,FALSE,TRUE
s104,19,81,0,1,0,1,0,0,0.037999992,4.2881,2,2,0,FALSE,FALSE
s104,20,42,0,0,1,0,0,0,0.949000092,1.9231,2,1,1,FALSE,TRUE
s104,21,47,0,0,1,1,1,0,0.589000015,2.6711,3,3,0,FALSE,FALSE
s104,22,64,0,1,1,0,0,1,0.884000092,2.0362,3,1,2,FALSE,TRUE
s104,23,21,0,0,0,1,0,0,0.006000023,2.4061,1,1,0,TRUE,FALSE
s104,24,83,0,1,0,1,0,1,0.002999992,3.2638,3,3,0,FALSE,FALSE
s104,25,54,1,1,1,0,0,1,0.285999985,3.3878,3,2,1,FALSE,TRUE
s104,26,71,1,1,0,1,0,0,0.859000092,1.8836,2,1,1,FALSE,TRUE
s104,27,53,1,1,1,1,0,1,0.795999985,1.635,3,1,2,FALSE,TRUE
s104,28,77,1,1,0,1,1,0,0.995,2.3346,2,0,2,FALSE,FALSE
s104,29,11,1,0,0,1,0,0,0.994000092,2.5934,1,0,1,FALSE,FALSE
s104,30,43,0,0,1,1,0,1,0.71,6.6968,2,1,1,TRUE,TRUE
s104,31,44,0,0,1,0,0,1,0.998000031,3.1064,2,0,2,FALSE,FALSE
s104,32,76,1,1,0,0,1,1,0.479000015,4.0908,3,2,1,FALSE,TRUE
s104,33,33,1,0,1,1,0,1,0.996999969,2.1221,2,0,2,FALSE,FALSE
s104,34,51,1,1,1,1,0,0,0.658000031,2.3285,3,2,1,FALSE,TRUE
s104,35,75,1,1,0,1,1,1,0.715,1.9693,3,1,2,FALSE,TRUE
s104,36,78,1,1,0,0,1,0,0.509000015,2.7595,2,1,1,TRUE,TRUE
s104,37,13,1,0,0,1,0,1,0.790999985,2.7831,2,1,1,FALSE,TRUE
s104,38,37,1,0,1,1,1,0,0.650999985,2.9771,3,2,1,FALSE,TRUE
s104,39,35,1,0,1,1,1,1,0.647000046,5.0059,3,1,2,FALSE,TRUE
s104,40,63,0,1,1,1,0,1,0.002999992,2.9746,3,2,1,FALSE,TRUE
s104,41,38,1,0,1,0,1,0,0.007999992,2.4322,3,3,0,FALSE,FALSE
s104,42,84,0,1,0,0,0,1,0.682000046,2.3519,3,2,1,FALSE,TRUE
s104,43,74,1,1,0,0,0,1,0.017999992,2.5945,3,3,0,FALSE,FALSE
s104,44,31,1,0,1,1,0,0,0.899000092,2.3139,2,1,1,FALSE,TRUE
s104,45,82,0,1,0,0,0,0,0.899000092,1.8058,2,1,1,FALSE,TRUE
s104,46,45,0,0,1,1,1,1,0.009000015,3.0894,3,2,1,FALSE,TRUE
s104,47,58,1,1,1,0,1,0,0.139000015,2.653,3,2,1,FALSE,TRUE
s104,48,87,0,1,0,1,1,0,0.794000015,1.8054,2,1,1,TRUE,TRUE
s104,49,65,0,1,1,1,1,1,0.695,3.8839,3,1,2,TRUE,TRUE
s104,50,67,0,1,1,1,1,0,0.059000015,2.1995,3,2,1,FALSE,TRUE
s104,51,27,0,0,0,1,1,0,0.001000023,2.503,2,2,0,FALSE,FALSE
s104,52,56,1,1,1,0,1,1,0.693000031,2.088,3,1,2,TRUE,TRUE
s104,53,68,0,1,1,0,1,0,0.679000015,3.176,3,1,2,FALSE,TRUE
s104,54,46,0,0,1,0,1,1,0.818000031,1.8856,3,1,2,FALSE,TRUE
s104,55,57,1,1,1,1,1,0,0.838000031,2.4488,3,1,2,FALSE,TRUE
s104,56,62,0,1,1,0,0,0,0.864000092,2.1806,3,2,1,FALSE,TRUE
s104,57,14,1,0,0,0,0,1,0.005,3.1034,2,2,0,FALSE,FALSE
s104,58,12,1,0,0,0,0,0,0.002000008,2.3982,1,1,0,TRUE,FALSE
s104,59,41,0,0,1,1,0,0,0.011000023,3.2635,2,2,0,FALSE,FALSE
s104,60,26,0,0,0,0,1,1,0.828000031,2.7368,3,2,1,FALSE,TRUE
s104,61,72,1,1,0,0,0,0,0.002000008,2.0778,2,2,0,FALSE,FALSE
s104,62,36,1,0,1,0,1,1,0.014000015,1.9212,3,2,1,FALSE,TRUE
s104,63,16,1,0,0,0,1,1,0.006000023,1.9098,3,3,0,FALSE,FALSE
s104,64,32,1,0,1,0,0,0,0.001000023,2.1341,2,2,0,FALSE,FALSE
s104,65,45,0,0,1,1,1,1,0.149000015,2.7349,3,2,1,FALSE,TRUE
s104,66,26,0,0,0,0,1,1,0.603000031,1.9971,3,2,1,FALSE,TRUE
s104,67,36,1,0,1,0,1,1,0.017999992,2.4176,3,2,1,FALSE,TRUE
s104,68,53,1,1,1,1,0,1,0.655999985,1.888,3,1,2,FALSE,TRUE
s104,69,27,0,0,0,1,1,0,0.002000008,2.5017,2,2,0,FALSE,FALSE
s104,70,83,0,1,0,1,0,1,0.002000008,2.1468,3,3,0,FALSE,FALSE
s104,71,75,1,1,0,1,1,1,0.798000031,2.6884,3,1,2,FALSE,TRUE
s104,72,13,1,0,0,1,0,1,0.891000061,4.0285,2,1,1,FALSE,TRUE
s104,73,77,1,1,0,1,1,0,0.998000031,2.6956,2,0,2,FALSE,FALSE
s104,74,35,1,0,1,1,1,1,0.812000046,1.899,3,1,2,FALSE,TRUE
s104,75,73,1,1,0,1,0,1,0.598000031,1.911,3,2,1,FALSE,TRUE
s104,76,16,1,0,0,0,1,1,0.001000023,2.1549,3,3,0,FALSE,FALSE
s104,77,87,0,1,0,1,1,0,0.562000046,2.6892,2,1,1,TRUE,TRUE
s104,78,46,0,0,1,0,1,1,0.78,2.5465,3,1,2,FALSE,TRUE
s104,79,57,1,1,1,1,1,0,0.841000061,1.903,3,1,2,FALSE,TRUE
s104,80,17,1,0,0,1,1,0,0.777000046,2.3721,2,1,1,FALSE,TRUE
s104,81,55,1,1,1,1,1,1,0.998000031,2.7688,3,0,3,FALSE,FALSE
s104,82,12,1,0,0,0,0,0,0.01,4.9499,1,1,0,TRUE,FALSE
s104,83,31,1,0,1,1,0,0,0.86,2.859,2,1,1,FALSE,TRUE
s104,84,43,0,0,1,1,0,1,0.127999992,2.1604,2,1,1,TRUE,TRUE
s104,85,44,0,0,1,0,0,1,0.996999969,2.209,2,0,2,FALSE,FALSE
s104,86,68,0,1,1,0,1,0,0.904000092,1.8331,3,1,2,FALSE,TRUE
s104,87,18,1,0,0,0,1,0,0.019000015,2.4143,2,2,0,FALSE,FALSE
s104,88,21,0,0,0,1,0,0,0.007999992,3.0284,1,1,0,TRUE,FALSE
s104,89,42,0,0,1,0,0,0,0.891999969,1.8756,2,1,1,FALSE,TRUE
s104,90,84,0,1,0,0,0,1,0.703000031,1.5673,3,2,1,FALSE,TRUE
s104,91,74,1,1,0,0,0,1,0.009000015,2.8641,3,3,0,FALSE,FALSE
s104,92,24,0,0,0,0,0,1,0.923000031,2.226,2,1,1,FALSE,TRUE
s104,93,66,0,1,1,0,1,1,0.988000031,1.9211,3,0,3,FALSE,FALSE
s104,94,61,0,1,1,1,0,0,0.006000023,2.4705,3,3,0,FALSE,FALSE
s104,95,72,1,1,0,0,0,0,0.002999992,2.7239,2,2,0,FALSE,FALSE
s104,96,47,0,0,1,1,1,0,0.005,2.1175,3,3,0,FALSE,FALSE
s104,97,23,0,0,0,1,0,1,0.001000023,2.7794,2,2,0,FALSE,FALSE
s104,98,52,1,1,1,0,0,0,0.002999992,2.5493,3,3,0,FALSE,FALSE
s104,99,82,0,1,0,0,0,0,0.821999969,2.17,2,1,1,FALSE,TRUE
s104,100,88,0,1,0,0,1,0,0.998000031,3.2066,2,0,2,FALSE,FALSE
s104,101,22,0,0,0,0,0,0,0.999000092,2.6054,1,0,1,FALSE,FALSE
s104,102,38,1,0,1,0,1,0,0.002999992,3.1644,3,3,0,FALSE,FALSE
s104,103,64,0,1,1,0,0,1,0.856000061,1.7783,3,1,2,FALSE,TRUE
s104,104,33,1,0,1,1,0,1,0.995,2.0297,2,0,2,FALSE,FALSE
s104,105,11,1,0,0,1,0,0,0.996999969,1.9077,1,0,1,FALSE,FALSE
s104,106,78,1,1,0,0,1,0,0.199000015,2.9752,2,1,1,TRUE,TRUE
s104,107,41,0,0,1,1,0,0,0.007000008,5.5084,2,2,0,FALSE,FALSE
s104,108,62,0,1,1,0,0,0,0.769000015,1.8046,3,2,1,FALSE,TRUE
s104,109,58,1,1,1,0,1,0,0.077999992,1.9198,3,2,1,FALSE,TRUE
s104,110,81,0,1,0,1,0,0,0.005,2.0754,2,2,0,FALSE,FALSE
s104,111,86,0,1,0,0,1,1,0.881000061,2.1924,3,1,2,FALSE,TRUE
s104,112,65,0,1,1,1,1,1,0.005,2.1021,3,1,2,TRUE,TRUE
s104,113,34,1,0,1,0,0,1,0.775,1.9558,2,1,1,TRUE,TRUE
s104,114,63,0,1,1,1,0,1,0.213000031,2.4852,3,2,1,FALSE,TRUE
s104,115,25,0,0,0,1,1,1,0.01,2.0595,3,3,0,FALSE,FALSE
s104,116,85,0,1,0,1,1,1,0.03,2.5446,3,2,1,FALSE,TRUE
s104,117,51,1,1,1,1,0,0,0.645,2.5589,3,2,1,FALSE,TRUE
s104,118,48,0,0,1,0,1,0,0.58,2.3607,3,2,1,FALSE,TRUE
s104,119,37,1,0,1,1,1,0,0.508000031,2.6736,3,2,1,FALSE,TRUE
s104,120,32,1,0,1,0,0,0,0.002999992,2.2214,2,2,0,FALSE,FALSE
s104,121,67,0,1,1,1,1,0,0.006000023,2.6571,3,2,1,FALSE,TRUE
s104,122,76,1,1,0,0,1,1,0.047999992,2.7672,3,2,1,FALSE,TRUE
s104,123,56,1,1,1,0,1,1,0.747000046,2.0627,3,1,2,TRUE,TRUE
s104,124,54,1,1,1,0,0,1,0.492000046,2.6179,3,2,1,FALSE,TRUE
s104,125,28,0,0,0,0,1,0,0.899000092,2.8841,2,1,1,FALSE,TRUE
s104,126,14,1,0,0,0,0,1,0.002999992,2.3187,2,2,0,FALSE,FALSE
s104,127,71,1,1,0,1,0,0,0.898000031,1.9574,2,1,1,FALSE,TRUE
s104,128,15,1,0,0,1,1,1,0.841000061,1.6302,3,2,1,FALSE,TRUE
s105,1,51,1,1,1,1,0,0,0.27625,12.071,3,2,1,FALSE,TRUE
s105,2,77,1,1,0,1,1,0,0.99125,2.906,2,0,2,FALSE,FALSE
s105,3,34,1,0,1,0,0,1,0.5075,5.106,2,1,1,TRUE,TRUE
s105,4,46,0,0,1,0,1,1,0.75875,2.998,3,1,2,FALSE,TRUE
s105,5,23,0,0,0,1,0,1,0.01875,2.553,2,2,0,FALSE,FALSE
s105,6,15,1,0,0,1,1,1,0.49,2.892,3,2,1,FALSE,TRUE
s105,7,88,0,1,0,0,1,0,0.9925,2.552,2,0,2,FALSE,FALSE
s105,8,27,0,0,0,1,1,0,0.0075,5.807,2,2,0,FALSE,FALSE
s105,9,62,0,1,1,0,0,0,0.31875,2.755,3,2,1,FALSE,TRUE
s105,10,44,0,0,1,0,0,1,0.99125,1.943,2,0,2,FALSE,FALSE
s105,11,17,1,0,0,1,1,0,0.4825,1.791,2,1,1,FALSE,TRUE
s105,12,58,1,1,1,0,1,0,0.0025,2.493,3,2,1,FALSE,TRUE
s105,13,76,1,1,0,0,1,1,0.015,1.816,3,2,1,FALSE,TRUE
s105,14,37,1,0,1,1,1,0,0.1975,3.901,3,2,1,FALSE,TRUE
s105,15,36,1,0,1,0,1,1,0.0075,1.913,3,2,1,FALSE,TRUE
s105,16,35,1,0,1,1,1,1,0.5425,2.679,3,1,2,FALSE,TRUE
s105,17,26,0,0,0,0,1,1,0.305,2.663,3,2,1,FALSE,TRUE
s105,18,75,1,1,0,1,1,1,0.71125,2.426,3,1,2,FALSE,TRUE
s105,19,57,1,1,1,1,1,0,0.75,2.474,3,1,2,FALSE,TRUE
s105,20,14,1,0,0,0,0,1,0.01375,5.604,2,2,0,FALSE,FALSE
s105,21,12,1,0,0,0,0,0,0.00875,2.808,1,1,0,TRUE,FALSE
s105,22,83,0,1,0,1,0,1,0.00125,9.014,3,3,0,FALSE,FALSE
s105,23,71,1,1,0,1,0,0,0.205,2.799,2,1,1,FALSE,TRUE
s105,24,52,1,1,1,0,0,0,0.01,1.791,3,3,0,FALSE,FALSE
s105,25,33,1,0,1,1,0,1,0.995,2.896,2,0,2,FALSE,FALSE
s105,26,55,1,1,1,1,1,1,0.995,4.545,3,0,3,FALSE,FALSE
s105,27,73,1,1,0,1,0,1,0.56,13.503,3,2,1,FALSE,TRUE
s105,28,61,0,1,1,1,0,0,0.0075,3.772,3,3,0,FALSE,FALSE
s105,29,21,0,0,0,1,0,0,0.00375,3.735,1,1,0,TRUE,FALSE
s105,30,16,1,0,0,0,1,1,0.005,1.915,3,3,0,FALSE,FALSE
s105,31,11,1,0,0,1,0,0,0.99625,2.103,1,0,1,FALSE,FALSE
s105,32,68,0,1,1,0,1,0,0.84375,2.936,3,1,2,FALSE,TRUE
s105,33,32,1,0,1,0,0,0,0.01,3.435,2,2,0,FALSE,FALSE
s105,34,66,0,1,1,0,1,1,0.9975,3.264,3,0,3,FALSE,FALSE
s105,35,78,1,1,0,0,1,0,0.00625,3.738,2,1,1,TRUE,TRUE
s105,36,28,0,0,0,0,1,0,0.21,4.006,2,1,1,FALSE,TRUE
s105,37,18,1,0,0,0,1,0,0.00875,2.486,2,2,0,FALSE,FALSE
s105,38,86,0,1,0,0,1,1,0.56125,4.57,3,1,2,FALSE,TRUE
s105,39,81,0,1,0,1,0,0,0.01375,8.315,2,2,0,FALSE,FALSE
s105,40,25,0,0,0,1,1,1,0.0175,10.032,3,3,0,FALSE,FALSE
s105,41,87,0,1,0,1,1,0,0.00875,7.35,2,1,1,TRUE,TRUE
s105,42,64,0,1,1,0,0,1,0.62375,17.181,3,1,2,FALSE,TRUE
s105,43,22,0,0,0,0,0,0,0.9975,2.269,1,0,1,FALSE,FALSE
s105,44,41,0,0,1,1,0,0,0.00875,2.24,2,2,0,FALSE,FALSE
s105,45,84,0,1,0,0,0,1,0.32375,3.597,3,2,1,FALSE,TRUE
s105,46,82,0,1,0,0,0,0,0.2375,2.247,2,1,1,FALSE,TRUE
s105,47,13,1,0,0,1,0,1,0.51,2.312,2,1,1,FALSE,TRUE
s105,48,74,1,1,0,0,0,1,0.01625,8.005,3,3,0,FALSE,FALSE
s105,49,63,0,1,1,1,0,1,0.00625,3.539,3,2,1,FALSE,TRUE
s105,50,53,1,1,1,1,0,1,0.865,1.944,3,1,2,FALSE,TRUE
s105,51,38,1,0,1,0,1,0,0.005,3.206,3,3,0,FALSE,FALSE
s105,52,65,0,1,1,1,1,1,0.0025,4.055,3,1,2,TRUE,TRUE
s105,53,45,0,0,1,1,1,1,0.0025,3.436,3,2,1,FALSE,TRUE
s105,54,31,1,0,1,1,0,0,0.635,1.904,2,1,1,FALSE,TRUE
s105,55,42,0,0,1,0,0,0,0.53,1.771,2,1,1,FALSE,TRUE
s105,56,24,0,0,0,0,0,1,0.4825,3.81,2,1,1,FALSE,TRUE
s105,57,47,0,0,1,1,1,0,0.01,1.856,3,3,0,FALSE,FALSE
s105,58,43,0,0,1,1,0,1,0.0025,14.874,2,1,1,TRUE,TRUE
s105,59,72,1,1,0,0,0,0,0.01,2.541,2,2,0,FALSE,FALSE
s105,60,85,0,1,0,1,1,1,0.00375,3.597,3,2,1,FALSE,TRUE
s105,61,56,1,1,1,0,1,1,0.00625,1.202,3,1,2,TRUE,TRUE
s105,62,67,0,1,1,1,1,0,0.0075,1.602,3,2,1,FALSE,TRUE
s105,63,48,0,0,1,0,1,0,0.3275,1.695,3,2,1,FALSE,TRUE
s105,64,54,1,1,1,0,0,1,0.005,1.638,3,2,1,FALSE,TRUE
s105,65,71,1,1,0,1,0,0,0.26125,6.558,2,1,1,FALSE,TRUE
s105,66,51,1,1,1,1,0,0,0.145,1.618,3,2,1,FALSE,TRUE
s105,67,53,1,1,1,1,0,1,0.3625,1.682,3,1,2,FALSE,TRUE
s105,68,76,1,1,0,0,1,1,0.00125,1.814,3,2,1,FALSE,TRUE
s105,69,22,0,0,0,0,0,0,0.9975,2.643,1,0,1,FALSE,FALSE
s105,70,31,1,0,1,1,0,0,0.665,2.189,2,1,1,FALSE,TRUE
s105,71,87,0,1,0,1,1,0,0.0025,1.866,2,1,1,TRUE,TRUE
s105,72,88,0,1,0,0,1,0,0.9925,1.982,2,0,2,FALSE,FALSE
s105,73,78,1,1,0,0,1,0,0.31625,5.126,2,1,1,TRUE,TRUE
s105,74,43,0,0,1,1,0,1,0.00375,1.915,2,1,1,TRUE,TRUE
s105,75,35,1,0,1,1,1,1,0.31625,2.322,3,1,2,FALSE,TRUE
s105,76,11,1,0,0,1,0,0,0.98875,1.675,1,0,1,FALSE,FALSE
s105,77,54,1,1,1,0,0,1,0.00125,1.888,3,2,1,FALSE,TRUE
s105,78,21,0,0,0,1,0,0,0.0075,3.257,1,1,0,TRUE,FALSE
s105,79,73,1,1,0,1,0,1,0.2,1.939,3,2,1,FALSE,TRUE
s105,80,17,1,0,0,1,1,0,0.42875,2.113,2,1,1,FALSE,TRUE
s105,81,67,0,1,1,1,1,0,0.0075,2.351,3,2,1,FALSE,TRUE
s105,82,38,1,0,1,0,1,0,0.00625,1.972,3,3,0,FALSE,FALSE
s105,83,58,1,1,1,0,1,0,0.00875,4.807,3,2,1,FALSE,TRUE
s105,84,82,0,1,0,0,0,0,0.55625,2.769,2,1,1,FALSE,TRUE
s105,85,57,1,1,1,1,1,0,0.52,2.376,3,1,2,FALSE,TRUE
s105,86,65,0,1,1,1,1,1,0.29875,5.996,3,1,2,TRUE,TRUE
s105,87,23,0,0,0,1,0,1,0.00125,6.677,2,2,0,FALSE,FALSE
s105,88,16,1,0,0,0,1,1,0.0175,6.361,3,3,0,FALSE,FALSE
s105,89,28,0,0,0,0,1,0,0.62,7.355,2,1,1,FALSE,TRUE
s105,90,63,0,1,1,1,0,1,0.08,3.45,3,2,1,FALSE,TRUE
s105,91,66,0,1,1,0,1,1,0.9875,1.661,3,0,3,FALSE,FALSE
s105,92,15,1,0,0,1,1,1,0.6025,1.955,3,2,1,FALSE,TRUE
s105,93,41,0,0,1,1,0,0,0.00375,3.575,2,2,0,FALSE,FALSE
s105,94,72,1,1,0,0,0,0,0.00375,2.177,2,2,0,FALSE,FALSE
s105,95,14,1,0,0,0,0,1,0.0075,1.537,2,2,0,FALSE,FALSE
s105,96,62,0,1,1,0,0,0,0.2375,2.192,3,2,1,FALSE,TRUE
s105,97,84,0,1,0,0,0,1,0.39875,2.613,3,2,1,FALSE,TRUE
